"FID_DeerRa","COUNTY_NAM","Shape_Leng","Shape_Area","FID_dmu_20","DEER_MGMT_","DMUArea","AREA_SQM"
52,"Racine",2913642.71777,260183481.708,194,"77B-CWD",1888.09179675,76.1646752261
53,"Richland",4712524.51269,1074686387.88,171,"71-CWD",2311.26702223,408.266545283
53,"Richland",4712524.51269,1074686387.88,177,"70-CWD",1067.61090185,6.6721888887
54,"Rock",3260329.86053,358363068.647,179,"76A-CWD",2412.88872976,19.686872143
54,"Rock",3260329.86053,358363068.647,181,"76-CWD",2348.90147513,3.75836083835
54,"Rock",3260329.86053,358363068.647,195,"75A-CWD",1465.0143943,0.00080855058872
54,"Rock",3260329.86053,358363068.647,196,"77A-CWD",1923.11817892,114.918651823
55,"Rusk",4895060.75476,2119322516.38,49,"20",1036.4409162,15.1440993559
55,"Rusk",4895060.75476,2119322516.38,50,"19",1105.82045206,171.646929615
55,"Rusk",4895060.75476,2119322516.38,56,"18",1044.2689533,235.571711412
55,"Rusk",4895060.75476,2119322516.38,58,"22",1650.25673887,25.223943082
55,"Rusk",4895060.75476,2119322516.38,63,"25",1205.11687112,61.8179955548
55,"Rusk",4895060.75476,2119322516.38,64,"24",881.978579927,128.397335652
55,"Rusk",4895060.75476,2119322516.38,67,"23",1342.33392569,180.472983654
56,"Saint Croix",4629241.32259,619399871.551,71,"21",1170.25398118,55.0648274335
56,"Saint Croix",4629241.32259,619399871.551,82,"22A",1307.10889724,21.3388797205
56,"Saint Croix",4629241.32259,619399871.551,114,"60B",935.943894,74.0904520363
56,"Saint Croix",4629241.32259,619399871.551,115,"60M",558.502259286,66.8783480252
56,"Saint Croix",4629241.32259,619399871.551,120,"59B",2946.50559975,21.7791202223
57,"Sauk",5922035.26223,1361274760.52,163,"54B",705.992635537,0.411913041778
57,"Sauk",5922035.26223,1361274760.52,167,"54B-CWD",853.81229376,134.008073728
57,"Sauk",5922035.26223,1361274760.52,171,"71-CWD",2311.26702223,41.4466954268
57,"Sauk",5922035.26223,1361274760.52,173,"70B-CWD",1000.4770722,83.6641889315
57,"Sauk",5922035.26223,1361274760.52,177,"70-CWD",1067.61090185,265.250101603
57,"Sauk",5922035.26223,1361274760.52,178,"70F-CWD",2.14181645555,0.809932851601
57,"Sauk",5922035.26223,1361274760.52,182,"70A-CWD",730.715107518,0.000217891695019
58,"Sawyer",4646815.24369,3156908303.71,32,"9",1199.5370486,55.1872008829
58,"Sawyer",4646815.24369,3156908303.71,33,"13",2104.51453448,547.312782009
58,"Sawyer",4646815.24369,3156908303.71,37,"14",884.553176912,58.4165110335
58,"Sawyer",4646815.24369,3156908303.71,40,"12",753.79290276,27.7336488433
58,"Sawyer",4646815.24369,3156908303.71,49,"20",1036.4409162,77.8508911141
58,"Sawyer",4646815.24369,3156908303.71,50,"19",1105.82045206,230.936175458
58,"Sawyer",4646815.24369,3156908303.71,51,"17",740.780027348,88.4831406378
58,"Sawyer",4646815.24369,3156908303.71,56,"18",1044.2689533,132.061387969
58,"Sawyer",4646815.24369,3156908303.71,58,"22",1650.25673887,0.907372592643
59,"Shawano",5294438.30686,1501614997.32,106,"46",1110.33398417,15.1118957763
59,"Shawano",5294438.30686,1501614997.32,117,"51B",1568.84061427,6.89327575435
59,"Shawano",5294438.30686,1501614997.32,119,"48",947.656206128,0.937551389197
59,"Shawano",5294438.30686,1501614997.32,123,"47",902.701995532,256.861366561
59,"Shawano",5294438.30686,1501614997.32,129,"63B",1855.33220313,46.4501467338
59,"Shawano",5294438.30686,1501614997.32,132,"62B",1348.79698962,177.232095583
59,"Shawano",5294438.30686,1501614997.32,133,"63A",1730.69874906,76.2904600433
60,"Sheboygan",3922228.57466,494245396.181,161,"69",2627.81513836,161.513824129
60,"Sheboygan",3922228.57466,494245396.181,162,"77M",2836.0085278,27.6042779564
60,"Sheboygan",3922228.57466,494245396.181,169,"77E",5.76024533031,1.69196297006
61,"Taylor",5661805.97022,2107866915.02,62,"32",1342.23958953,86.2934116234
61,"Taylor",5661805.97022,2107866915.02,63,"25",1205.11687112,79.3042914173
61,"Taylor",5661805.97022,2107866915.02,64,"24",881.978579927,79.5633318348
61,"Taylor",5661805.97022,2107866915.02,78,"26",1132.29746036,390.892004868
61,"Taylor",5661805.97022,2107866915.02,109,"33",1257.65915199,29.2000632501
61,"Taylor",5661805.97022,2107866915.02,113,"59A",2186.80474176,46.6104756995
61,"Taylor",5661805.97022,2107866915.02,116,"27",1269.20943291,101.988387224
62,"Trempealeau",5289141.95847,1402558198.6,113,"59A",2186.80474176,14.9164476944
62,"Trempealeau",5289141.95847,1402558198.6,120,"59B",2946.50559975,0.942116933506
62,"Trempealeau",5289141.95847,1402558198.6,125,"58",1768.64954181,0.157438603742
62,"Trempealeau",5289141.95847,1402558198.6,136,"61",3283.64463545,282.009087095
62,"Trempealeau",5289141.95847,1402558198.6,143,"59C",2211.31687801,234.067071252
62,"Trempealeau",5289141.95847,1402558198.6,154,"59D",1485.78769579,4.17272028293
62,"Trempealeau",5289141.95847,1402558198.6,155,"61B",19.395825979,2.90925985832
62,"Trempealeau",5289141.95847,1402558198.6,159,"61A",7.06781632908,2.35660628018
63,"Vernon",5654107.88684,1361968298.82,152,"72",1936.95083831,156.438557608
63,"Vernon",5654107.88684,1361968298.82,154,"59D",1485.78769579,25.2501481631
63,"Vernon",5654107.88684,1361968298.82,163,"54B",705.992635537,0.383220022508
63,"Vernon",5654107.88684,1361968298.82,164,"59M",162.096712892,0.0613491360908
63,"Vernon",5654107.88684,1361968298.82,165,"74A",828.37805266,194.136613589
63,"Vernon",5654107.88684,1361968298.82,168,"72A",16.6196138417,5.85981094031
63,"Vernon",5654107.88684,1361968298.82,171,"71-CWD",2311.26702223,110.443047792
63,"Vernon",5654107.88684,1361968298.82,175,"74B",1553.92131723,33.2861528588
64,"Vilas",4760403.70715,2209790092.53,31,"34",793.476506321,143.262098518
64,"Vilas",4760403.70715,2209790092.53,35,"35",1056.29740123,337.498268771
64,"Vilas",4760403.70715,2209790092.53,38,"29B",726.677720346,140.163490156
64,"Vilas",4760403.70715,2209790092.53,41,"36",858.210272818,190.113848815
64,"Vilas",4760403.70715,2209790092.53,42,"39",1134.85311769,7.49697474955
64,"Vilas",4760403.70715,2209790092.53,46,"38",1280.5112495,27.3271023737
64,"Vilas",4760403.70715,2209790092.53,47,"31",1173.6310032,7.29592198059
65,"Walworth",3481705.87467,459532476.62,179,"76A-CWD",2412.88872976,0.519912217531
65,"Walworth",3481705.87467,459532476.62,188,"77C-CWD",1149.47565311,74.4611372615
65,"Walworth",3481705.87467,459532476.62,194,"77B-CWD",1888.09179675,94.4601934501
65,"Walworth",3481705.87467,459532476.62,196,"77A-CWD",1923.11817892,7.98516394075
66,"Washburn",4370980.09987,1931663997.19,32,"9",1199.5370486,68.1567050795
66,"Washburn",4370980.09987,1931663997.19,34,"8",1030.40540246,68.9025088245
66,"Washburn",4370980.09987,1931663997.19,39,"11",1013.75211159,140.30393503
66,"Washburn",4370980.09987,1931663997.19,40,"12",753.79290276,236.449409525
66,"Washburn",4370980.09987,1931663997.19,51,"17",740.780027348,140.960125277
66,"Washburn",4370980.09987,1931663997.19,53,"15",1313.74468972,90.1047269903
66,"Washburn",4370980.09987,1931663997.19,58,"22",1650.25673887,0.942228263575
67,"Washington",3590661.5696,486338271.69,161,"69",2627.81513836,63.5252624389
67,"Washington",3590661.5696,486338271.69,162,"77M",2836.0085278,67.2139644375
67,"Washington",3590661.5696,486338271.69,172,"68B",1610.78360869,9.72599597708
67,"Washington",3590661.5696,486338271.69,180,"77C",868.283033032,44.158266217
67,"Washington",3590661.5696,486338271.69,183,"77D",9.15333353672,3.15276740376
68,"Waukesha",5475419.17595,637160321.427,162,"77M",2836.0085278,53.4297717468
68,"Waukesha",5475419.17595,637160321.427,179,"76A-CWD",2412.88872976,5.7748683281
68,"Waukesha",5475419.17595,637160321.427,180,"77C",868.283033032,74.8111229271
68,"Waukesha",5475419.17595,637160321.427,188,"77C-CWD",1149.47565311,95.2490593306
68,"Waukesha",5475419.17595,637160321.427,194,"77B-CWD",1888.09179675,16.74415314
69,"Waupaca",5531360.39538,1244691964.89,130,"62A",1356.23475695,9.43238470314
69,"Waupaca",5531360.39538,1244691964.89,132,"62B",1348.79698962,171.218098686
69,"Waupaca",5531360.39538,1244691964.89,133,"63A",1730.69874906,129.261597087
69,"Waupaca",5531360.39538,1244691964.89,146,"65B",1345.84264329,164.928804691
69,"Waupaca",5531360.39538,1244691964.89,150,"66",1547.06405587,5.73736926195
70,"Waushara",4380922.3824,993201694.516,141,"57C",1139.39353749,3.46329634465
70,"Waushara",4380922.3824,993201694.516,145,"65A",971.31038951,94.7990924634
70,"Waushara",4380922.3824,993201694.516,146,"65B",1345.84264329,135.156569942
70,"Waushara",4380922.3824,993201694.516,149,"53",1640.73782859,14.1007598505
70,"Waushara",4380922.3824,993201694.516,150,"66",1547.06405587,43.8245706763
70,"Waushara",4380922.3824,993201694.516,156,"67A",1247.28429,46.6677580755
70,"Waushara",4380922.3824,993201694.516,157,"67B",819.352950536,36.2715842199
70,"Waushara",4380922.3824,993201694.516,158,"54A",1649.17037406,9.19368660004
71,"Winnebago",2193249.15022,292840117.064,129,"63B",1855.33220313,0.000282978758741
71,"Winnebago",2193249.15022,292840117.064,150,"66",1547.06405587,101.869269879
71,"Winnebago",2193249.15022,292840117.064,151,"W",534.171891276,0.192034677818
71,"Winnebago",2193249.15022,292840117.064,160,"68A",1476.11816241,11.0046137862
72,"Wood",4995950.97595,1444341977.33,124,"57A",926.93246715,21.6447982739
72,"Wood",4995950.97595,1444341977.33,126,"57",923.505349784,7.60953056801
72,"Wood",4995950.97595,1444341977.33,134,"57B",1204.39163648,127.112565076
72,"Wood",4995950.97595,1444341977.33,141,"57C",1139.39353749,106.73238698
72,"Wood",4995950.97595,1444341977.33,144,"55",1753.38650388,0.0183764102573
72,"Wood",4995950.97595,1444341977.33,147,"56",954.930917441,125.845214178
72,"Wood",4995950.97595,1444341977.33,149,"53",1640.73782859,168.700683707
