"FID_DeerRa","COUNTY_NAM","Shape_Leng","Shape_Area","FID_dmu_20","DEER_MGMT_","DMUArea","AREA_SQM"
11,"Columbia",5205603.56722,961401294.363,29,"70E-CWD",266.272265836,55.3685151726
11,"Columbia",5205603.56722,961401294.363,33,"54C",369.123185482,1.78803015229
11,"Columbia",5205603.56722,961401294.363,36,"54B",705.992635537,0.000683002254045
11,"Columbia",5205603.56722,961401294.363,39,"68A",1476.11816241,0.000639431060663
11,"Columbia",5205603.56722,961401294.363,42,"67B",819.352950536,21.1082876737
11,"Columbia",5205603.56722,961401294.363,43,"67A",1247.28429,43.7980792376
12,"Crawford",4323581.91309,1178814390.46,13,"73D",643.929128326,0.0103836628867
12,"Crawford",4323581.91309,1178814390.46,24,"74B",1553.92131723,397.421485871
12,"Crawford",4323581.91309,1178814390.46,28,"71-CWD",2311.26702223,57.7091425921
12,"Crawford",4323581.91309,1178814390.46,34,"74A",828.37805266,0.00176861205229
13,"Dane",7672068.87601,1110436976.41,3,"77A-CWD",1923.11817892,0.0227263147909
13,"Dane",7672068.87601,1110436976.41,4,"75A-CWD",1465.0143943,0.861235645167
13,"Dane",7672068.87601,1110436976.41,9,"75C-CWD",970.350942457,14.9415910106
13,"Dane",7672068.87601,1110436976.41,10,"70D-CWD",5.28211359183,0.251198177873
13,"Dane",7672068.87601,1110436976.41,14,"76M-CWD",712.884684238,78.2528134133
13,"Dane",7672068.87601,1110436976.41,17,"70A-CWD",730.715107518,55.9122068934
13,"Dane",7672068.87601,1110436976.41,18,"76-CWD",2348.90147513,252.977547879
13,"Dane",7672068.87601,1110436976.41,20,"76A-CWD",2412.88872976,25.1131622115
13,"Dane",7672068.87601,1110436976.41,22,"70-CWD",1067.61090185,0.361279709093
13,"Dane",7672068.87601,1110436976.41,25,"70G-CWD",918.689324138,0.0120409791222
13,"Dane",7672068.87601,1110436976.41,26,"70B-CWD",1000.4770722,0.0363112086145
14,"Dodge",6231246.19328,706440860.039,19,"77C",868.283033032,16.2129695612
14,"Dodge",6231246.19328,706440860.039,20,"76A-CWD",2412.88872976,74.0604363599
14,"Dodge",6231246.19328,706440860.039,25,"70G-CWD",918.689324138,1.41342044424
14,"Dodge",6231246.19328,706440860.039,27,"68B",1610.78360869,172.018368874
14,"Dodge",6231246.19328,706440860.039,38,"69",2627.81513836,8.37775796996
14,"Dodge",6231246.19328,706440860.039,39,"68A",1476.11816241,0.675387666874
15,"Door",3308852.06434,704952419.247,71,"80B",1470.86003643,92.6775680635
15,"Door",3308852.06434,704952419.247,97,"82",0.135436474101,0.0336360312952
15,"Door",3308852.06434,704952419.247,102,"80C",14.65289273,5.42101082638
15,"Door",3308852.06434,704952419.247,104,"82",0.113608830767,0.039403148077
15,"Door",3308852.06434,704952419.247,105,"82",11.4716469447,3.77877924705
15,"Door",3308852.06434,704952419.247,112,"80A",652.015025192,151.807392129
15,"Door",3308852.06434,704952419.247,113,"81",1.20338744591,0.431007163032
15,"Door",3308852.06434,704952419.247,115,"81",2.58007064006,0.860636333423
15,"Door",3308852.06434,704952419.247,117,"81",0.0457865655098,0.00735337804018
15,"Door",3308852.06434,704952419.247,124,"81",58.4546668301,15.2746055688
15,"Door",3308852.06434,704952419.247,126,"81",3.94797707747,1.39222110666
16,"Douglas",4119664.31782,3206691724.77,158,"8",1030.40540246,199.893481358
16,"Douglas",4119664.31782,3206691724.77,160,"9",1199.5370486,165.671626736
16,"Douglas",4119664.31782,3206691724.77,162,"4",926.687937451,348.508773994
16,"Douglas",4119664.31782,3206691724.77,165,"1",467.148738458,161.258054353
16,"Douglas",4119664.31782,3206691724.77,168,"1M",138.955119893,31.9300809735
16,"Douglas",4119664.31782,3206691724.77,169,"2",1754.29304289,330.590816758
17,"Dunn",6808148.62895,1517064352.59,80,"59B",2946.50559975,357.938638856
17,"Dunn",6808148.62895,1517064352.59,110,"22A",1307.10889724,227.803182404
18,"Eau Claire",4677672.61021,1194005232.57,56,"59C",2211.31687801,0.00198387187185
18,"Eau Claire",4677672.61021,1194005232.57,74,"58",1768.64954181,173.293727903
18,"Eau Claire",4677672.61021,1194005232.57,80,"59B",2946.50559975,113.404753343
18,"Eau Claire",4677672.61021,1194005232.57,87,"59A",2182.56887566,174.307532549
19,"Florence",1179079.87719,1236024815.85,147,"50",906.694991992,189.852653477
19,"Florence",1179079.87719,1236024815.85,148,"40",873.046975251,275.679874097
19,"Florence",1179079.87719,1236024815.85,150,"39",1134.85311769,11.6452118405
20,"Fond du Lac",4028073.67362,555225933.561,27,"68B",1610.78360869,0.0279189610938
20,"Fond du Lac",4028073.67362,555225933.561,38,"69",2627.81513836,120.552855749
20,"Fond du Lac",4028073.67362,555225933.561,39,"68A",1476.11816241,90.2005855943
20,"Fond du Lac",4028073.67362,555225933.561,48,"W",534.171891276,0.194821458371
20,"Fond du Lac",4028073.67362,555225933.561,49,"66",1547.06405587,3.39774943407
21,"Forest",2193998.24874,2581276230.2,131,"43",1280.41719479,33.155293608
21,"Forest",2193998.24874,2581276230.2,133,"44",1307.23962251,219.20286131
21,"Forest",2193998.24874,2581276230.2,135,"45",1582.86775185,217.993128064
21,"Forest",2193998.24874,2581276230.2,146,"38",1280.5112495,58.4911276206
21,"Forest",2193998.24874,2581276230.2,147,"50",906.694991992,2.2433486008
21,"Forest",2193998.24874,2581276230.2,148,"40",873.046975251,52.1852171517
21,"Forest",2193998.24874,2581276230.2,150,"39",1134.85311769,397.213347082
21,"Forest",2193998.24874,2581276230.2,157,"35",1056.29740123,16.1359189678
22,"Grant",7330495.82404,1417197915.3,2,"75D-CWD",1409.78200494,1.48738662663
22,"Grant",7330495.82404,1417197915.3,6,"73B-CWD",416.744494383,53.5786359146
22,"Grant",7330495.82404,1417197915.3,7,"73B",1406.85550798,185.114405297
22,"Grant",7330495.82404,1417197915.3,8,"73A",17.1599442988,5.65346652233
22,"Grant",7330495.82404,1417197915.3,9,"75C-CWD",970.350942457,0.640595391298
22,"Grant",7330495.82404,1417197915.3,13,"73D",643.929128326,158.452412188
22,"Grant",7330495.82404,1417197915.3,15,"73E-CWD",1026.30598166,140.206275288
22,"Grant",7330495.82404,1417197915.3,24,"74B",1553.92131723,0.858957061184
22,"Grant",7330495.82404,1417197915.3,28,"71-CWD",2311.26702223,1.05224008002
23,"Green",4210861.5439,465816991.01,3,"77A-CWD",1923.11817892,0.017701511189
23,"Green",4210861.5439,465816991.01,4,"75A-CWD",1465.0143943,120.65807723
23,"Green",4210861.5439,465816991.01,9,"75C-CWD",970.350942457,1.21879512865
23,"Green",4210861.5439,465816991.01,18,"76-CWD",2348.90147513,57.9582242968
24,"Green Lake",2457695.77764,463844185.776,39,"68A",1476.11816241,28.154272781
24,"Green Lake",2457695.77764,463844185.776,42,"67B",819.352950536,118.379357157
24,"Green Lake",2457695.77764,463844185.776,43,"67A",1247.28429,25.9115726643
24,"Green Lake",2457695.77764,463844185.776,49,"66",1547.06405587,6.64603877669
25,"Iowa",4841882.92368,1081753364.26,2,"75D-CWD",1409.78200494,0.0262933186208
25,"Iowa",4841882.92368,1081753364.26,9,"75C-CWD",970.350942457,107.186348953
25,"Iowa",4841882.92368,1081753364.26,10,"70D-CWD",5.28211359183,1.75454061363
25,"Iowa",4841882.92368,1081753364.26,12,"70C-CWD",21.2822230381,7.02722073367
25,"Iowa",4841882.92368,1081753364.26,15,"73E-CWD",1026.30598166,136.902047991
25,"Iowa",4841882.92368,1081753364.26,17,"70A-CWD",730.715107518,162.609870948
25,"Iowa",4841882.92368,1081753364.26,18,"76-CWD",2348.90147513,0.826543864722
25,"Iowa",4841882.92368,1081753364.26,22,"70-CWD",1067.61090185,0.878370762264
25,"Iowa",4841882.92368,1081753364.26,28,"71-CWD",2311.26702223,0.456071815641
26,"Iron",2825891.1826,1922288339.91,154,"29B",726.677720346,65.6733541056
26,"Iron",2825891.1826,1922288339.91,156,"29A",709.484583569,102.210075961
26,"Iron",2825891.1826,1922288339.91,161,"34",793.476506321,118.828066805
26,"Iron",2825891.1826,1922288339.91,163,"28",1765.33768533,446.397342722
26,"Iron",2825891.1826,1922288339.91,166,"7",500.914130526,9.02661907634
27,"Jackson",5655543.20064,2142628047.74,45,"59D",1485.78769579,9.4484778929
27,"Jackson",5655543.20064,2142628047.74,46,"MCC",241.746579182,0.00723274899504
27,"Jackson",5655543.20064,2142628047.74,47,"72",1936.95083831,16.4015336778
27,"Jackson",5655543.20064,2142628047.74,52,"56",954.930917441,4.00698680322
27,"Jackson",5655543.20064,2142628047.74,55,"55",1753.38650388,432.4547737
27,"Jackson",5655543.20064,2142628047.74,56,"59C",2211.31687801,358.462005931
27,"Jackson",5655543.20064,2142628047.74,74,"58",1768.64954181,6.49230354089
28,"Jefferson",4010785.71735,509722373.974,11,"77C-CWD",1149.47565311,17.1758601338
28,"Jefferson",4010785.71735,509722373.974,20,"76A-CWD",2412.88872976,179.6290487
29,"Juneau",4831294.60116,1585248608.13,28,"71-CWD",2311.26702223,6.23079656584
29,"Juneau",4831294.60116,1585248608.13,32,"54B-CWD",853.81229376,75.2257447532
29,"Juneau",4831294.60116,1585248608.13,33,"54C",369.123185482,0.0029413744965
29,"Juneau",4831294.60116,1585248608.13,36,"54B",705.992635537,147.574876736
29,"Juneau",4831294.60116,1585248608.13,41,"54A",1649.17037406,162.439205764
29,"Juneau",4831294.60116,1585248608.13,47,"72",1936.95083831,2.32374286599
29,"Juneau",4831294.60116,1585248608.13,50,"53",1640.73782859,80.7212667431
29,"Juneau",4831294.60116,1585248608.13,52,"56",954.930917441,137.210503144
29,"Juneau",4831294.60116,1585248608.13,55,"55",1753.38650388,0.338831557508
30,"Kenosha",2359727.36863,239856410.978,5,"77B-CWD",1888.09179675,71.4744439097
30,"Kenosha",2359727.36863,239856410.978,37,"77M",2836.0085278,21.1243626821
31,"Kewaunee",1863445.69931,252609333.577,51,"64",2473.8802669,0.00605213733585
31,"Kewaunee",1863445.69931,252609333.577,71,"80B",1470.86003643,97.5226043718
32,"La Crosse",3322902.69147,828893532.641,34,"74A",828.37805266,5.9310521475
32,"La Crosse",3322902.69147,828893532.641,35,"59M",162.096712892,43.4659885847
32,"La Crosse",3322902.69147,828893532.641,45,"59D",1485.78769579,270.604206042
32,"La Crosse",3322902.69147,828893532.641,56,"59C",2211.31687801,0.0245211878198
32,"La Crosse",3322902.69147,828893532.641,63,"61",3283.64463545,0.0118142337604
33,"Lafayette",3500284.06488,378645469.022,0,"75D-CWD",0.139288208383,0.0433152152261
33,"Lafayette",3500284.06488,378645469.022,1,"75B-CWD",17.3225796681,5.46975300892
33,"Lafayette",3500284.06488,378645469.022,2,"75D-CWD",1409.78200494,110.922967301
33,"Lafayette",3500284.06488,378645469.022,4,"75A-CWD",1465.0143943,24.7460180378
33,"Lafayette",3500284.06488,378645469.022,9,"75C-CWD",970.350942457,0.0211277718459
33,"Lafayette",3500284.06488,378645469.022,18,"76-CWD",2348.90147513,4.99265159651
34,"Langlade",3389521.25713,1938853341.63,77,"47",902.701995532,11.8185478227
34,"Langlade",3389521.25713,1938853341.63,81,"48",947.656206128,0.0697503776814
34,"Langlade",3389521.25713,1938853341.63,89,"46",1110.33398417,31.7251528449
34,"Langlade",3389521.25713,1938853341.63,127,"42",969.103776762,245.818761346
34,"Langlade",3389521.25713,1938853341.63,131,"43",1280.41719479,334.488750502
34,"Langlade",3389521.25713,1938853341.63,132,"52",906.751027933,2.88322101718
34,"Langlade",3389521.25713,1938853341.63,133,"44",1307.23962251,117.518622547
34,"Langlade",3389521.25713,1938853341.63,146,"38",1280.5112495,4.27265394101
35,"Lincoln",4615080.92723,2064074468.11,88,"33",1257.65915199,42.6339885803
35,"Lincoln",4615080.92723,2064074468.11,89,"46",1110.33398417,27.8952897094
35,"Lincoln",4615080.92723,2064074468.11,90,"52A",0.005210525171,0.0018971341631
35,"Lincoln",4615080.92723,2064074468.11,91,"52A",0.0143680733859,0.00471282278288
35,"Lincoln",4615080.92723,2064074468.11,93,"52A",0.00194654831599,7.53207123995e-05
35,"Lincoln",4615080.92723,2064074468.11,95,"52A",0.0793135721537,0.0295239889689
35,"Lincoln",4615080.92723,2064074468.11,96,"52A",0.00129588934753,6.74135081752e-05
35,"Lincoln",4615080.92723,2064074468.11,101,"52A",4.00625520105,1.22048672806
35,"Lincoln",4615080.92723,2064074468.11,127,"42",969.103776762,71.6505813767
35,"Lincoln",4615080.92723,2064074468.11,130,"32",1342.32678786,363.246662691
35,"Lincoln",4615080.92723,2064074468.11,132,"52",906.751027933,278.458527017
35,"Lincoln",4615080.92723,2064074468.11,140,"37",706.698773471,1.95211836575
35,"Lincoln",4615080.92723,2064074468.11,145,"31",1173.6310032,6.56105311053
35,"Lincoln",4615080.92723,2064074468.11,146,"38",1280.5112495,3.28862337317
36,"Manitowoc",3186175.35096,453269292.947,37,"77M",2836.0085278,2.76995569975
36,"Manitowoc",3186175.35096,453269292.947,38,"69",2627.81513836,15.5183182549
36,"Manitowoc",3186175.35096,453269292.947,51,"64",2473.8802669,156.71987496
36,"Manitowoc",3186175.35096,453269292.947,71,"80B",1470.86003643,2.00984008036e-05
37,"Marathon",10649952.693,2589955491.1,65,"57B",1204.39163648,8.69827863011
37,"Marathon",10649952.693,2589955491.1,67,"62B",1348.79698962,7.80797321723
37,"Marathon",10649952.693,2589955491.1,69,"62A",1356.23475695,235.483653976
37,"Marathon",10649952.693,2589955491.1,72,"57D",5.54448202752,2.08077525887
37,"Marathon",10649952.693,2589955491.1,73,"57",923.505349784,138.006221326
37,"Marathon",10649952.693,2589955491.1,75,"57A",926.93246715,156.331181631
37,"Marathon",10649952.693,2589955491.1,84,"27",1269.20943291,1.21937307078
37,"Marathon",10649952.693,2589955491.1,88,"33",1257.65915199,204.363639765
37,"Marathon",10649952.693,2589955491.1,89,"46",1110.33398417,245.9963089
38,"Marinette",5587437.53629,3281323365.75,78,"82",0.325932159938,0.112522814298
38,"Marinette",5587437.53629,3281323365.75,83,"51B",1568.84061427,125.59035302
38,"Marinette",5587437.53629,3281323365.75,119,"49A",638.868546191,63.0244360616
38,"Marinette",5587437.53629,3281323365.75,120,"51A",664.172229041,220.318882582
38,"Marinette",5587437.53629,3281323365.75,123,"49B",568.227245406,181.250770547
38,"Marinette",5587437.53629,3281323365.75,135,"45",1582.86775185,339.942895801
38,"Marinette",5587437.53629,3281323365.75,138,"41",536.686118404,194.643316125
38,"Marinette",5587437.53629,3281323365.75,147,"50",906.694991992,141.975025555
39,"Marquette",3507933.62712,887341298.242,29,"70E-CWD",266.272265836,12.1750930932
39,"Marquette",3507933.62712,887341298.242,33,"54C",369.123185482,23.8647076484
39,"Marquette",3507933.62712,887341298.242,41,"54A",1649.17037406,56.6889263394
39,"Marquette",3507933.62712,887341298.242,42,"67B",819.352950536,12.4972020586
39,"Marquette",3507933.62712,887341298.242,43,"67A",1247.28429,237.37846152
40,"Menominee",695650.87023,921163178.676,77,"47",902.701995532,0.0671492748107
40,"Menominee",695650.87023,921163178.676,81,"48",947.656206128,355.425778025
40,"Menominee",695650.87023,921163178.676,83,"51B",1568.84061427,0.0398043655384
40,"Menominee",695650.87023,921163178.676,131,"43",1280.41719479,0.0508358216044
40,"Menominee",695650.87023,921163178.676,133,"44",1307.23962251,0.0795242156228
41,"Milwaukee",2106461.55858,120047258.637,37,"77M",2836.0085278,46.3312274744
42,"Monroe",6734264.34182,1677921915.52,36,"54B",705.992635537,30.9329178772
42,"Monroe",6734264.34182,1677921915.52,41,"54A",1649.17037406,23.4216812658
42,"Monroe",6734264.34182,1677921915.52,45,"59D",1485.78769579,74.4696268198
42,"Monroe",6734264.34182,1677921915.52,46,"MCC",241.746579182,74.5701282969
42,"Monroe",6734264.34182,1677921915.52,47,"72",1936.95083831,328.778308282
42,"Monroe",6734264.34182,1677921915.52,52,"56",954.930917441,64.6736560875
42,"Monroe",6734264.34182,1677921915.52,55,"55",1753.38650388,20.3957410759
42,"Monroe",6734264.34182,1677921915.52,56,"59C",2211.31687801,30.6072138248
43,"Oconto",5046603.89156,1941919568.71,64,"64M",937.30520543,0.00792084321066
43,"Oconto",5046603.89156,1941919568.71,70,"63B",1855.33220313,155.975161358
43,"Oconto",5046603.89156,1941919568.71,81,"48",947.656206128,0.0318240975414
43,"Oconto",5046603.89156,1941919568.71,83,"51B",1568.84061427,256.85452159
43,"Oconto",5046603.89156,1941919568.71,119,"49A",638.868546191,171.936667393
43,"Oconto",5046603.89156,1941919568.71,123,"49B",568.227245406,0.959988825732
43,"Oconto",5046603.89156,1941919568.71,133,"44",1307.23962251,129.270083531
43,"Oconto",5046603.89156,1941919568.71,135,"45",1582.86775185,34.7207267131
44,"Oneida",6254359.27323,2778720456.66,127,"42",969.103776762,9.59054489443
44,"Oneida",6254359.27323,2778720456.66,130,"32",1342.32678786,0.0300447436751
44,"Oneida",6254359.27323,2778720456.66,131,"43",1280.41719479,40.501072355
44,"Oneida",6254359.27323,2778720456.66,132,"52",906.751027933,20.9642283327
44,"Oneida",6254359.27323,2778720456.66,140,"37",706.698773471,233.042466491
44,"Oneida",6254359.27323,2778720456.66,145,"31",1173.6310032,334.970045462
44,"Oneida",6254359.27323,2778720456.66,146,"38",1280.5112495,335.653476467
44,"Oneida",6254359.27323,2778720456.66,150,"39",1134.85311769,8.96072346167
44,"Oneida",6254359.27323,2778720456.66,151,"36",858.210272818,83.8097289877
44,"Oneida",6254359.27323,2778720456.66,154,"29B",726.677720346,5.34763524181
45,"Outagamie",2684510.89655,499697447.526,49,"66",1547.06405587,10.3366997166
45,"Outagamie",2684510.89655,499697447.526,51,"64",2473.8802669,1.63884857179
45,"Outagamie",2684510.89655,499697447.526,64,"64M",937.30520543,0.0128610227128
45,"Outagamie",2684510.89655,499697447.526,66,"63A",1730.69874906,133.709169364
45,"Outagamie",2684510.89655,499697447.526,70,"63B",1855.33220313,47.2366844582
46,"Ozaukee",2149756.2457,204223836.681,23,"69C",2.86670290166,0.527343500683
46,"Ozaukee",2149756.2457,204223836.681,37,"77M",2836.0085278,66.9234410399
46,"Ozaukee",2149756.2457,204223836.681,38,"69",2627.81513836,10.7103181265
47,"Pepin",1944404.45707,427481267.544,63,"61",3283.64463545,96.1721245499
47,"Pepin",1944404.45707,427481267.544,80,"59B",2946.50559975,68.8792970396
48,"Pierce",4049747.78325,690865577.424,63,"61",3283.64463545,27.4281905009
48,"Pierce",4049747.78325,690865577.424,68,"60A",1022.93180036,169.736491935
48,"Pierce",4049747.78325,690865577.424,80,"59B",2946.50559975,47.9071573649
48,"Pierce",4049747.78325,690865577.424,85,"60M",558.502259286,12.976638926
48,"Pierce",4049747.78325,690865577.424,86,"60B",935.943894,8.69574080768
49,"Polk",7287011.46781,1614238925.66,110,"22A",1307.10889724,5.21501500445
49,"Polk",7287011.46781,1614238925.66,121,"21",1170.25398118,170.210454018
49,"Polk",7287011.46781,1614238925.66,134,"22",1650.25673887,9.20391267999
49,"Polk",7287011.46781,1614238925.66,137,"16",1274.72353381,245.048549747
49,"Polk",7287011.46781,1614238925.66,139,"15",1313.74468972,127.141301625
49,"Polk",7287011.46781,1614238925.66,149,"10",1002.44030917,66.4418976801
50,"Portage",5406230.00507,1303221388.45,50,"53",1640.73782859,2.77524792114e-05
50,"Portage",5406230.00507,1303221388.45,53,"65B",1345.84264329,46.9198643156
50,"Portage",5406230.00507,1303221388.45,54,"65A",971.31038951,77.2656106143
50,"Portage",5406230.00507,1303221388.45,58,"57C",1139.39353749,154.922812299
50,"Portage",5406230.00507,1303221388.45,67,"62B",1348.79698962,7.07410168813
50,"Portage",5406230.00507,1303221388.45,69,"62A",1356.23475695,157.45920334
50,"Portage",5406230.00507,1303221388.45,75,"57A",926.93246715,59.5349711943
51,"Price",4618946.88217,3106925681.22,129,"25",1205.11687112,295.465195493
51,"Price",4618946.88217,3106925681.22,130,"32",1342.32678786,37.4671618309
51,"Price",4618946.88217,3106925681.22,143,"20",1036.4409162,284.834366878
51,"Price",4618946.88217,3106925681.22,144,"30",866.138509368,314.571087165
51,"Price",4618946.88217,3106925681.22,145,"31",1173.6310032,65.0139681038
51,"Price",4618946.88217,3106925681.22,154,"29B",726.677720346,22.1623709031
51,"Price",4618946.88217,3106925681.22,155,"14",884.553176912,82.5812118645
51,"Price",4618946.88217,3106925681.22,156,"29A",709.484583569,97.4953498662
52,"Racine",2913642.71777,260183481.708,5,"77B-CWD",1888.09179675,76.1646752261
52,"Racine",2913642.71777,260183481.708,37,"77M",2836.0085278,24.2672602163
53,"Richland",4712524.51269,1074686387.88,22,"70-CWD",1067.61090185,6.6721888887
53,"Richland",4712524.51269,1074686387.88,28,"71-CWD",2311.26702223,408.266545283
54,"Rock",3260329.86053,358363068.647,3,"77A-CWD",1923.11817892,114.918651823
54,"Rock",3260329.86053,358363068.647,4,"75A-CWD",1465.0143943,0.00080855058872
54,"Rock",3260329.86053,358363068.647,18,"76-CWD",2348.90147513,3.75836083835
