"FID_DeerRa","COUNTY_NAM","Shape_Leng","Shape_Area","FID_dmu_19","UNIT_ID","DMUArea","AREA_SQM"
58,"Sawyer",4646815.24369,3156908303.71,32,"9",1199.53687631,55.1872073318
58,"Sawyer",4646815.24369,3156908303.71,33,"13",2104.51452509,547.312743193
58,"Sawyer",4646815.24369,3156908303.71,37,"14",884.553046983,58.4164956443
58,"Sawyer",4646815.24369,3156908303.71,40,"12",753.793017929,27.7336637851
58,"Sawyer",4646815.24369,3156908303.71,49,"20",1036.4408793,77.8508823991
58,"Sawyer",4646815.24369,3156908303.71,50,"19",1105.82059721,230.936207229
58,"Sawyer",4646815.24369,3156908303.71,51,"17",740.779868186,88.4831132819
58,"Sawyer",4646815.24369,3156908303.71,56,"18",1044.26905995,132.061423324
58,"Sawyer",4646815.24369,3156908303.71,58,"22",1650.25675104,0.907374352476
59,"Shawano",5294438.30686,1501614997.32,94,"46",1110.33387044,15.111867454
59,"Shawano",5294438.30686,1501614997.32,100,"51B",1568.84086163,6.89330156888
59,"Shawano",5294438.30686,1501614997.32,102,"48",947.656065342,0.937549663285
59,"Shawano",5294438.30686,1501614997.32,106,"47",902.701983194,256.861349942
59,"Shawano",5294438.30686,1501614997.32,111,"63B",1855.33198729,46.4501471197
59,"Shawano",5294438.30686,1501614997.32,114,"62B",1348.79698079,177.232116808
59,"Shawano",5294438.30686,1501614997.32,115,"63A",1730.698554,76.2904592859
60,"Sheboygan",3922228.57466,494245396.181,143,"69A",2287.89615546,142.802210738
60,"Sheboygan",3922228.57466,494245396.181,144,"69B",1306.36990727,48.0078521789
61,"Taylor",5661805.97022,2107866915.02,62,"32",1342.30749354,86.2934332305
61,"Taylor",5661805.97022,2107866915.02,63,"25",1205.11712616,79.3042921635
61,"Taylor",5661805.97022,2107866915.02,64,"24",881.9786563,79.5633533709
61,"Taylor",5661805.97022,2107866915.02,78,"26",1132.29731866,390.89196247
61,"Taylor",5661805.97022,2107866915.02,95,"33",1257.65925918,29.2000739865
61,"Taylor",5661805.97022,2107866915.02,96,"59A",2186.80471766,46.6104500858
61,"Taylor",5661805.97022,2107866915.02,99,"27",1269.20931277,101.988400609
62,"Trempealeau",5289141.95847,1402558198.6,96,"59A",2186.80471766,14.9164488914
62,"Trempealeau",5289141.95847,1402558198.6,103,"59B",2946.50526518,0.942118063005
62,"Trempealeau",5289141.95847,1402558198.6,108,"58",1768.64937476,0.157434099868
62,"Trempealeau",5289141.95847,1402558198.6,118,"61",3283.64475955,282.009112478
62,"Trempealeau",5289141.95847,1402558198.6,125,"59C",2211.31684174,234.067057217
62,"Trempealeau",5289141.95847,1402558198.6,136,"59D",1485.78774066,4.17271458857
62,"Trempealeau",5289141.95847,1402558198.6,137,"61B",19.395867739,2.90925753414
62,"Trempealeau",5289141.95847,1402558198.6,141,"61A",7.06780989455,2.35660515709
63,"Vernon",5654107.88684,1361968298.82,134,"72",1953.57034978,156.438561177
63,"Vernon",5654107.88684,1361968298.82,136,"59D",1485.78774066,25.2501434466
63,"Vernon",5654107.88684,1361968298.82,145,"54B",1559.8047034,0.383220022508
63,"Vernon",5654107.88684,1361968298.82,146,"59M",162.0967498,0.0613464962452
63,"Vernon",5654107.88684,1361968298.82,147,"74A",828.377981851,194.136624471
63,"Vernon",5654107.88684,1361968298.82,151,"71",2311.26693772,110.443045072
63,"Vernon",5654107.88684,1361968298.82,155,"74B",1553.92140415,33.2861484835
64,"Vilas",4760403.70715,2209790092.53,31,"34",793.476156538,143.262049502
64,"Vilas",4760403.70715,2209790092.53,35,"35",1201.68665451,342.03964055
64,"Vilas",4760403.70715,2209790092.53,38,"29B",726.677942878,140.16351412
64,"Vilas",4760403.70715,2209790092.53,41,"36",858.210030993,190.113755442
64,"Vilas",4760403.70715,2209790092.53,45,"39",1133.49465418,16.9966399249
64,"Vilas",4760403.70715,2209790092.53,46,"31",1173.63054125,7.29591319009
64,"Vilas",4760403.70715,2209790092.53,47,"38",1136.48305865,13.2861688858
65,"Walworth",3481705.87467,459532476.62,159,"76A",2412.79764717,0.519909841109
65,"Walworth",3481705.87467,459532476.62,161,"77C",2026.77892491,74.4611195652
65,"Walworth",3481705.87467,459532476.62,172,"77B",1887.80786433,94.460217227
65,"Walworth",3481705.87467,459532476.62,173,"77A",1923.11837472,7.98516049369
66,"Washburn",4370980.09987,1931663997.19,32,"9",1199.53687631,68.1567231094
66,"Washburn",4370980.09987,1931663997.19,34,"8",1030.4053157,68.9024331055
66,"Washburn",4370980.09987,1931663997.19,39,"11",1013.75261095,140.303999136
66,"Washburn",4370980.09987,1931663997.19,40,"12",753.793017929,236.449397604
66,"Washburn",4370980.09987,1931663997.19,51,"17",740.779868186,140.960130511
66,"Washburn",4370980.09987,1931663997.19,53,"15",1313.74466971,90.104731076
66,"Washburn",4370980.09987,1931663997.19,58,"22",1650.25675104,0.942224448174
67,"Washington",3590661.5696,486338271.69,143,"69A",2287.89615546,54.0314388776
67,"Washington",3590661.5696,486338271.69,144,"69B",1306.36990727,55.9599869921
67,"Washington",3590661.5696,486338271.69,152,"68B",1610.81053652,9.72598637379
67,"Washington",3590661.5696,486338271.69,160,"77M",1875.825894,20.7478041275
67,"Washington",3590661.5696,486338271.69,161,"77C",2026.77892491,44.1582726994
68,"Waukesha",5475419.17595,637160321.427,159,"76A",2412.79764717,5.77481098007
68,"Waukesha",5475419.17595,637160321.427,160,"77M",1875.825894,53.3755059997
68,"Waukesha",5475419.17595,637160321.427,161,"77C",2026.77892491,170.013475609
68,"Waukesha",5475419.17595,637160321.427,172,"77B",1887.80786433,16.8451828835
69,"Waupaca",5531360.39538,1244691964.89,112,"62A",1356.23520943,9.43238281574
69,"Waupaca",5531360.39538,1244691964.89,114,"62B",1348.79698079,171.218097397
69,"Waupaca",5531360.39538,1244691964.89,115,"63A",1730.698554,129.26159401
69,"Waupaca",5531360.39538,1244691964.89,128,"65B",1345.84291751,164.9288181
69,"Waupaca",5531360.39538,1244691964.89,132,"66",1547.06390509,5.73736210568
70,"Waushara",4380922.3824,993201694.516,123,"57C",1139.39368842,3.4632963093
70,"Waushara",4380922.3824,993201694.516,127,"65A",971.310369347,94.7990910184
70,"Waushara",4380922.3824,993201694.516,128,"65B",1345.84291751,135.156577406
70,"Waushara",4380922.3824,993201694.516,131,"53",1640.73778259,14.1007999769
70,"Waushara",4380922.3824,993201694.516,132,"66",1547.06390509,43.8245467381
70,"Waushara",4380922.3824,993201694.516,138,"67A",1247.28445156,46.6677472033
70,"Waushara",4380922.3824,993201694.516,139,"67B",798.616288463,36.2715778223
70,"Waushara",4380922.3824,993201694.516,140,"54A",1649.17074422,9.19368169801
71,"Winnebago",2193249.15022,292840117.064,111,"63B",1855.33198729,0.000284102457628
71,"Winnebago",2193249.15022,292840117.064,132,"66",1547.06390509,101.869264944
71,"Winnebago",2193249.15022,292840117.064,133,"W",534.17182822,0.192024462162
71,"Winnebago",2193249.15022,292840117.064,142,"68A",1476.11798461,11.0046278127
72,"Wood",4995950.97595,1444341977.33,107,"57A",932.476478086,21.6447983169
72,"Wood",4995950.97595,1444341977.33,109,"57",923.505594009,7.60953056949
72,"Wood",4995950.97595,1444341977.33,116,"57B",1204.39177832,127.112578257
72,"Wood",4995950.97595,1444341977.33,123,"57C",1139.39368842,106.732381422
72,"Wood",4995950.97595,1444341977.33,126,"55",1753.38664049,0.0183751201009
72,"Wood",4995950.97595,1444341977.33,129,"56",954.930937222,125.845228088
72,"Wood",4995950.97595,1444341977.33,131,"53",1640.73778259,168.700663419
9,"Chippewa",7886917.55977,1724383618.6,67,"23",1348.68736074,1.45780128476
9,"Chippewa",7886917.55977,1724383618.6,178,NA,6.35331474859,1.45780128476
9,"Chippewa",7886917.55977,1724383618.6,96,"59A",2186.80471766,3.70107187943e-08
9,"Chippewa",7886917.55977,1724383618.6,178,NA,6.35331474859,3.70107187943e-08
33,"Lafayette",3500284.06488,378645469.022,168,"75D",1427.40407992,5.46975300892
33,"Lafayette",3500284.06488,378645469.022,174,"75B",17.3225796681,5.46975300892
37,"Marathon",10649952.693,2589955491.1,107,"57A",932.476478086,2.08077525887
37,"Marathon",10649952.693,2589955491.1,177,NA,5.54448202752,2.08077525887
63,"Vernon",5654107.88684,1361968298.82,134,"72",1953.57034978,5.85981094031
63,"Vernon",5654107.88684,1361968298.82,176,NA,16.6196138417,5.85981094031
67,"Washington",3590661.5696,486338271.69,161,"77C",2026.77892491,3.15276740376
67,"Washington",3590661.5696,486338271.69,175,NA,9.15333353672,3.15276740376
